Timestamp,TP9,AF7,AF8,TP10,Label
1746196965.8002813,-2.0561120484305064,-50.78125,4.39453125,-23.4375,Focusing
1746196965.8041875,1.48118720926729,-46.875,-15.625,-12.20703125,Focusing
1746196965.8080938,3.25879852531952,-39.0625,-7.8125,-12.6953125,Focusing
1746196965.810125,1.4636639513008873,-39.0625,2.9296875,-26.3671875,Focusing
1746196965.8140314,-3.034450534324577,-39.0625,-21.97265625,-27.34375,Focusing
1746196965.8179376,-7.61487403183888,-36.62109375,-18.06640625,-24.90234375,Focusing
1746196965.8218439,-9.909857800150085,-35.15625,-9.765625,-29.296875,Focusing
1746196965.82575,6.64793158258297,-38.0859375,-19.04296875,-25.87890625,Focusing
1746196965.8296564,5.265084045311646,-37.59765625,-28.80859375,-19.53125,Focusing
1746196965.8335626,4.8413499461640015,-30.2734375,-30.2734375,-9.27734375,Focusing
1746196965.8374689,4.549294855119712,-28.80859375,-5.859375,-8.30078125,Focusing
1746196965.841375,3.19414574039898,-29.78515625,56.15234375,-32.71484375,Focusing
1746196965.8452814,-0.07907970798357411,-35.15625,24.90234375,-36.62109375,Focusing
1746196965.8491876,-4.994379901803562,-33.69140625,-20.99609375,-25.390625,Focusing
1746196965.8530939,-9.96393391496234,-42.48046875,-27.83203125,-33.69140625,Focusing
1746196965.856125,-13.343156286774892,-47.36328125,-41.9921875,-31.25,Focusing
1746196965.8600314,-14.899599284990067,-40.0390625,-51.26953125,-17.578125,Focusing
1746196965.8639376,0.5859809051510467,-35.64453125,-65.4296875,-18.5546875,Focusing
1746196965.8678439,-1.985471169375785,-28.80859375,-54.6875,-20.5078125,Focusing
1746196965.87175,0.635840819430598,-26.85546875,-51.7578125,-15.625,Focusing
1746196965.8756564,4.965847456230293,-26.85546875,-82.51953125,-5.859375,Focusing
1746196965.8795626,6.845399339134829,-27.34375,-55.17578125,2.9296875,Focusing
1746196965.8834689,4.736684639857913,-32.71484375,-11.23046875,-5.859375,Focusing
1746196965.887375,-0.304517871934479,-35.64453125,-18.06640625,-19.53125,Focusing
1746196965.8912814,-6.775787294349115,-29.296875,-50.78125,-2.44140625,Focusing
1746196965.8951876,-13.358228731762836,-29.78515625,-40.52734375,-1.953125,Focusing
1746196965.8990939,-17.45627029881959,-31.73828125,-5.37109375,-20.01953125,Focusing
1746196965.915125,0.06180239504896434,-35.64453125,-58.10546875,-14.6484375,Focusing
1746196965.9190311,-5.360677831373536,-36.1328125,-66.89453125,-8.30078125,Focusing
1746196965.9229374,-3.7427893246301878,-32.71484375,-2.44140625,-12.20703125,Focusing
1746196965.9268436,3.7173051882710197,-36.1328125,7.8125,-21.97265625,Focusing
1746196965.93075,10.244155883701353,-33.69140625,-18.5546875,-18.5546875,Focusing
1746196965.9346561,8.738901795449344,-28.80859375,-23.92578125,-12.6953125,Focusing
1746196965.9385624,-1.2534694032717013,-39.0625,-33.203125,-14.16015625,Focusing
1746196965.9424686,-12.263532417861697,-45.41015625,-46.38671875,-17.578125,Focusing
1746196965.946375,-16.05606099815251,-43.9453125,-38.57421875,-19.53125,Focusing
1746196965.9502811,-11.795957535898559,-51.7578125,-63.96484375,-7.8125,Focusing
1746196965.9541874,4.037562981786891,-41.9921875,-44.43359375,-5.859375,Focusing
1746196965.9580936,-5.926186417116497,-28.80859375,20.5078125,-24.4140625,Focusing
1746196965.962125,-7.159633342037836,-38.57421875,-14.6484375,-24.4140625,Focusing
1746196965.9660313,-0.5701236746540133,-43.9453125,-23.92578125,-23.92578125,Focusing
1746196965.9699376,6.272773431000104,-39.55078125,1.953125,-31.25,Focusing
1746196965.9738438,5.930452742843045,-41.015625,-8.7890625,-27.34375,Focusing
1746196965.97775,-1.8024968381116793,-42.48046875,-39.0625,-19.04296875,Focusing
1746196965.9816563,-10.28021297367576,-40.0390625,-39.0625,-15.13671875,Focusing
1746196965.9855626,-13.64365106381993,-39.55078125,-10.25390625,-24.4140625,Focusing
1746196965.9894688,-12.222279940703913,-38.57421875,-10.7421875,-44.43359375,Focusing
1746196965.993375,3.7938401357805986,-41.50390625,-55.6640625,-32.2265625,Focusing
1746196965.9972813,-5.289294640627631,-44.43359375,-31.25,-32.2265625,Focusing
1746196966.0011876,-5.724354100777333,-45.41015625,-10.7421875,-40.0390625,Focusing
1746196966.0050938,2.0332926423690765,-42.48046875,-66.89453125,-37.109375,Focusing
1746196966.005125,10.209266175111708,-41.50390625,-73.2421875,-20.5078125,Focusing
1746196966.0090313,9.952644764867685,-40.0390625,-39.0625,-11.23046875,Focusing
1746196966.0129375,-0.48964100208756633,-33.69140625,-1.46484375,-21.484375,Focusing
1746196966.0168438,-13.880798376471219,-37.59765625,-29.296875,-21.484375,Focusing
1746196966.02075,-20.848257257830866,-40.0390625,-70.80078125,-17.08984375,Focusing
1746196966.0246563,-18.388393611224274,-32.2265625,-41.50390625,-17.578125,Focusing
1746196966.0285625,1.1682261709609918,-38.57421875,-15.13671875,-35.64453125,Focusing
1746196966.0324688,-5.729825028446498,-44.43359375,-36.62109375,-38.0859375,Focusing
1746196966.036375,-6.419886680042509,-35.15625,-65.4296875,-10.7421875,Focusing
1746196966.0402813,-1.9260780915371072,-30.76171875,-33.69140625,-0.48828125,Focusing
1746196966.0441875,3.9167578179756646,-28.3203125,22.4609375,-37.59765625,Focusing
1746196966.0480938,6.837840786703254,-33.69140625,-0.9765625,-33.203125,Focusing
1746196966.050125,4.627394223146624,-46.38671875,0.0,-23.4375,Focusing
1746196966.0540311,-1.4232008256643383,-41.9921875,4.39453125,-34.66796875,Focusing
1746196966.0579374,-7.639511314492054,-35.15625,-15.625,-25.390625,Focusing
1746196966.0618436,-11.266216487585936,-41.9921875,-44.43359375,-18.06640625,Focusing
1746196966.06575,3.1181769520659373,-50.29296875,-38.57421875,-17.578125,Focusing
1746196966.0696561,-3.2256914165321575,-53.7109375,-34.1796875,-20.5078125,Focusing
1746196966.0735624,-4.508714274348563,-47.36328125,-41.9921875,-17.578125,Focusing
1746196966.0774686,-1.5573570123535774,-40.0390625,-43.9453125,-3.90625,Focusing
1746196966.081375,2.3410464643346387,-35.15625,-4.39453125,0.48828125,Focusing
1746196966.0852811,4.0729634232174305,-32.71484375,43.45703125,-23.92578125,Focusing
1746196966.0891874,2.368154374702101,-40.52734375,13.18359375,-24.90234375,Focusing
1746196966.0930936,-2.2134309263118297,-48.828125,-10.25390625,-5.37109375,Focusing
1746196966.095125,-7.843332806074159,-36.1328125,5.859375,0.48828125,Focusing
1746196966.0990312,-11.913071239357762,-30.2734375,9.27734375,-27.34375,Focusing
1746196966.1029375,3.6788412481305954,-34.66796875,-39.55078125,-42.48046875,Focusing
1746196966.1068437,-4.564457936486207,-39.55078125,-34.66796875,-34.1796875,Focusing
1746196966.11075,-6.506548973884577,-41.50390625,-36.1328125,-28.3203125,Focusing
1746196966.1146562,-1.989683912437684,-34.1796875,-63.96484375,-31.73828125,Focusing
1746196966.1185625,4.547979104804185,-35.64453125,-57.6171875,-36.1328125,Focusing
1746196966.1224687,7.169454175741066,-38.0859375,-90.8203125,-20.99609375,Focusing
1746196966.126375,3.0635309591686593,-35.15625,-55.17578125,-22.94921875,Focusing
1746196966.1302812,-5.080572282323814,-33.69140625,7.8125,-45.41015625,Focusing
1746196966.1341875,-11.570570526285067,-36.62109375,-46.38671875,-41.015625,Focusing
1746196966.1380937,-13.16636953032635,-37.59765625,-52.734375,-33.69140625,Focusing
1746196966.140125,-0.4451188719848318,-34.66796875,-24.90234375,-42.96875,Focusing
1746196966.1440313,-4.352469329735747,-40.0390625,-42.96875,-48.828125,Focusing
1746196966.1479375,-2.514736960022688,-42.96875,-74.21875,-41.50390625,Focusing
1746196966.1518438,2.4549665156483442,-41.9921875,-59.5703125,-32.2265625,Focusing
1746196966.15575,5.681643662419418,-34.66796875,-44.921875,-32.2265625,Focusing
1746196966.1596563,4.0698551452681215,-27.34375,-67.3828125,-38.0859375,Focusing
1746196966.1635625,-1.1422658748246164,-28.80859375,-74.21875,-35.64453125,Focusing
1746196966.1674688,-5.94439087671396,-31.73828125,-50.78125,-29.296875,Focusing
1746196966.171375,-7.98013705605959,-34.66796875,-19.04296875,-32.2265625,Focusing
1746196966.1752813,-8.382318063443165,-38.0859375,-36.1328125,-33.69140625,Focusing
1746196966.1791875,0.7203582750889481,-45.8984375,-62.01171875,-30.76171875,Focusing
1746196966.1830938,-6.457091863091023,-49.8046875,-48.828125,-29.296875,Focusing
1746196966.185125,-9.789302160042652,-44.43359375,-13.671875,-36.1328125,Focusing
1746196966.1890314,-8.761343272775235,-46.38671875,-30.2734375,-30.76171875,Focusing
1746196966.1929376,-4.737908841298442,-46.875,-41.015625,-30.2734375,Focusing
1746196966.1968439,0.48159820570976564,-45.8984375,-37.109375,-40.52734375,Focusing
1746196966.20075,5.4352173887924735,-45.8984375,-40.52734375,-25.87890625,Focusing
1746196966.2046564,8.627851115249356,-41.9921875,-60.05859375,-14.16015625,Focusing
1746196966.2085626,8.364803849783371,-47.8515625,-48.828125,-12.20703125,Focusing
1746196966.2124689,4.1190980088408296,-46.38671875,-22.4609375,-20.5078125,Focusing
1746196966.216375,-0.25814740983354056,-50.29296875,-18.5546875,-33.69140625,Focusing
1746196966.2202814,-6.346379030804684,-57.12890625,-37.109375,-34.66796875,Focusing
1746196966.2241876,-6.233759337196162,-52.24609375,-80.078125,-7.8125,Focusing
1746196966.2280939,-0.9364263341636558,-52.24609375,-60.05859375,-6.34765625,Focusing
1746196966.230125,4.874164198700541,-58.59375,-32.71484375,-32.2265625,Focusing
1746196966.2340312,6.393732818779,-53.22265625,-63.4765625,-21.484375,Focusing
1746196966.2379375,2.524229595505929,-51.26953125,-58.10546875,-17.08984375,Focusing
1746196966.2418437,-3.3769017954196343,-56.15234375,-20.5078125,-24.4140625,Focusing
1746196966.24575,-7.000334698539362,-56.640625,-34.1796875,-16.11328125,Focusing
1746196966.2496562,-7.28580147250738,-54.6875,-92.7734375,-14.16015625,Focusing
1746196966.2535625,6.967020107200838,-54.6875,-82.51953125,-23.4375,Focusing
1746196966.2574687,1.1659989711496195,-58.59375,-14.16015625,-43.45703125,Focusing
1746196966.261375,1.3608950460319278,-51.7578125,-28.3203125,-40.0390625,Focusing
1746196966.2652812,5.155555113234712,-56.15234375,-62.5,-25.390625,Focusing
1746196966.2691875,6.669476115996204,-60.05859375,-45.41015625,-23.4375,Focusing
1746196966.2730937,1.9453620771984106,-57.12890625,-30.2734375,-38.57421875,Focusing
1746196966.290125,-7.1566293912999726,-57.12890625,-57.6171875,-40.52734375,Focusing
1746196966.2940311,-15.118000329373757,-57.12890625,-47.8515625,-31.73828125,Focusing
1746196966.2979374,-18.767053507792383,-53.7109375,-34.66796875,-32.2265625,Focusing
1746196966.3018436,-19.252319403537115,-54.19921875,-36.1328125,-38.0859375,Focusing
1746196966.30575,1.1520272656015749,-58.59375,-46.38671875,-43.9453125,Focusing
1746196966.3096561,-8.07328629441733,-58.10546875,-73.73046875,-32.71484375,Focusing
1746196966.3135624,-8.866725153741882,-57.12890625,-33.203125,-39.55078125,Focusing
1746196966.3174686,-3.4868055101974136,-57.6171875,3.90625,-52.734375,Focusing
1746196966.321375,2.430051244422998,-57.12890625,-35.15625,-40.0390625,Focusing
1746196966.3252811,4.650660615572022,-52.734375,-47.36328125,-31.25,Focusing
1746196966.3291874,3.003474167719972,-44.43359375,-8.30078125,-42.96875,Focusing
1746196966.3330936,-0.33900092092463296,-41.015625,-30.2734375,-30.2734375,Focusing
1746196966.335125,-4.266517159401886,-45.8984375,-55.6640625,-11.23046875,Focusing
1746196966.3390312,-8.846828800243443,-57.6171875,-22.94921875,-17.578125,Focusing
1746196966.3429375,-4.476920225163326,-63.4765625,32.71484375,-47.8515625,Focusing
1746196966.3468437,-14.208526653967482,-60.546875,15.13671875,-58.10546875,Focusing
1746196966.35075,-12.836648733551698,-61.03515625,-5.37109375,-40.52734375,Focusing
1746196966.3546562,-3.2548269312589184,-62.01171875,21.484375,-27.34375,Focusing
1746196966.3585625,6.633748795844667,-59.08203125,55.17578125,-22.94921875,Focusing
1746196966.3624687,10.22889987754057,-49.8046875,36.1328125,-20.99609375,Focusing
1746196966.366375,6.798893123655375,-45.41015625,-12.6953125,-12.20703125,Focusing
1746196966.3702812,0.556531655383381,-46.38671875,-31.73828125,-0.48828125,Focusing
1746196966.3741875,-4.30687889104621,-47.8515625,14.6484375,-23.4375,Focusing
1746196966.3780937,-6.7609739107877544,-46.875,-10.25390625,-29.78515625,Focusing
1746196966.382125,8.089629029439962,-41.015625,-50.29296875,-17.578125,Focusing
1746196966.3860312,2.0825101255968406,-38.0859375,-21.484375,-19.53125,Focusing
1746196966.3899374,0.40797789469773704,-33.203125,-2.44140625,-16.11328125,Focusing
1746196966.3938437,2.4716677447172657,-38.57421875,-6.34765625,-14.16015625,Focusing
1746196966.39775,4.780117955194143,-39.0625,-25.390625,-12.20703125,Focusing
1746196966.4016562,3.6245539689131903,-44.921875,-37.109375,-15.625,Focusing
1746196966.4055624,-2.234657965747587,-53.22265625,-28.80859375,-24.4140625,Focusing
1746196966.4094687,-10.831525267249944,-49.31640625,-27.34375,-28.80859375,Focusing
1746196966.413375,-18.353405821471057,-41.50390625,-52.734375,-20.01953125,Focusing
1746196966.4172812,-21.466014305191877,-39.0625,-31.25,-30.76171875,Focusing
1746196966.4211874,-1.241471122627928,-41.015625,-40.52734375,-37.109375,Focusing
1746196966.4250937,-7.153846316946712,-35.15625,-80.078125,-19.53125,Focusing
1746196966.426125,-5.192787678452731,-35.64453125,-36.1328125,-10.7421875,Focusing
1746196966.4300313,2.722483260223143,-38.0859375,2.9296875,-18.5546875,Focusing
1746196966.4339375,9.798741687731976,-36.1328125,-15.13671875,-14.6484375,Focusing
1746196966.4378438,9.520350094573658,-41.50390625,-53.7109375,-8.30078125,Focusing
1746196966.44175,1.2587501412808422,-51.26953125,-71.77734375,-9.27734375,Focusing
1746196966.4456563,-9.020557838657083,-55.6640625,-31.25,-12.20703125,Focusing
1746196966.4495625,-14.275442933274554,-57.12890625,-21.97265625,-22.4609375,Focusing
1746196966.4534688,-12.601764375235867,-58.10546875,-42.48046875,-20.5078125,Focusing
1746196966.457375,9.164547484327002,-56.640625,-19.53125,-9.27734375,Focusing
1746196966.4612813,1.0728000500581203,-57.6171875,28.3203125,-30.76171875,Focusing
1746196966.4651875,-2.1258022304735107,-55.6640625,-1.46484375,-38.57421875,Focusing
1746196966.4690938,-0.961014472533563,-45.41015625,-26.3671875,-19.53125,Focusing
1746196966.470125,1.7204000626136633,-45.41015625,-9.27734375,-20.5078125,Focusing
1746196966.4740312,2.890253155861359,-50.78125,-17.578125,-40.0390625,Focusing
1746196966.4779375,0.5359781473365501,-50.29296875,-34.1796875,-38.0859375,Focusing
1746196966.4818437,-5.813351313955522,-54.6875,-19.53125,-29.78515625,Focusing
1746196966.48575,-14.443130300286299,-63.96484375,2.9296875,-32.2265625,Focusing
1746196966.4896562,-21.585046860983127,-66.89453125,-19.04296875,-20.99609375,Focusing
1746196966.4935625,7.913112874257749,-61.5234375,-51.26953125,-23.4375,Focusing
1746196966.4974687,2.483543006329043,-58.10546875,-53.7109375,-17.578125,Focusing
1746196966.501375,1.0504383697996644,-56.640625,0.0,-13.671875,Focusing
1746196966.5052812,2.820260550550884,-56.15234375,30.2734375,-33.69140625,Focusing
1746196966.5091875,4.549041780793203,-57.6171875,0.0,-19.04296875,Focusing
1746196966.5130937,2.942712105206809,-55.6640625,-27.83203125,-2.9296875,Focusing
1746196966.515125,-2.865055544195201,-53.22265625,4.8828125,-24.4140625,Focusing
1746196966.5190313,-10.803730966648274,-59.08203125,1.953125,-33.203125,Focusing
1746196966.5229375,-17.512505555402484,-57.12890625,-26.85546875,-18.06640625,Focusing
1746196966.5268438,-20.4566293159926,-61.5234375,0.48828125,-15.13671875,Focusing
1746196966.53075,2.9866834100402713,-65.91796875,14.16015625,-29.78515625,Focusing
1746196966.5346563,-7.048658139854737,-61.5234375,-30.2734375,-40.0390625,Focusing
1746196966.5385625,-8.360941787659485,-57.6171875,-32.71484375,-33.69140625,Focusing
1746196966.5424688,-2.4936983415160086,-54.6875,-35.15625,-9.765625,Focusing
1746196966.546375,4.700297150236267,-52.734375,6.8359375,-31.25,Focusing
1746196966.5502813,7.535008197807514,-46.38671875,4.8828125,-43.45703125,Focusing
1746196966.5541875,4.109915169020994,-41.015625,-34.66796875,-20.99609375,Focusing
1746196966.5580938,-3.293564316500067,-36.62109375,-16.11328125,-26.3671875,Focusing
1746196966.560125,-10.785615321953642,-39.0625,-9.27734375,-39.0625,Focusing
1746196966.5640314,-15.68010001722547,-47.8515625,-27.34375,-45.41015625,Focusing
1746196966.5679376,9.254980393104802,-46.38671875,-43.9453125,-39.0625,Focusing
1746196966.5718439,-0.5828504724298398,-40.52734375,-37.109375,-35.15625,Focusing
1746196966.57575,-5.276456287176515,-55.17578125,-55.6640625,-37.109375,Focusing
1746196966.5796564,-3.756313992428602,-63.96484375,-50.78125,-36.1328125,Focusing
1746196966.5835626,0.9745779036029205,-56.640625,-47.8515625,-14.16015625,Focusing
1746196966.5874689,3.9719836863745996,-53.22265625,-30.2734375,-10.25390625,Focusing
1746196966.591375,1.856909864206301,-49.31640625,-3.41796875,-29.78515625,Focusing
1746196966.5952814,-4.892619430700776,-46.875,-26.85546875,-31.25,Focusing
1746196966.5991876,-12.58347164287521,-50.78125,-55.17578125,-17.578125,Focusing
1746196966.6030939,-17.431319911434002,-55.17578125,-26.3671875,-21.97265625,Focusing
1746196966.605125,-1.0178599691078176,-53.7109375,-16.6015625,-39.55078125,Focusing
1746196966.6090312,-11.581271439814259,-50.29296875,-65.91796875,-33.203125,Focusing
1746196966.6129375,-11.080966939512635,-46.38671875,-41.9921875,-36.1328125,Focusing
1746196966.6168437,-0.47885628996198193,-47.8515625,-12.20703125,-41.9921875,Focusing
1746196966.62075,10.601786634521403,-51.7578125,-56.15234375,-34.1796875,Focusing
1746196966.6246562,11.596228915762083,-40.52734375,-88.37890625,-11.71875,Focusing
1746196966.6285625,1.2610634670514855,-37.109375,-48.828125,0.9765625,Focusing
1746196966.6324687,-10.60637168440573,-36.62109375,-13.671875,-26.85546875,Focusing
1746196966.636375,-13.727201229389237,-28.3203125,-28.80859375,-41.9921875,Focusing
1746196966.6402812,-8.465670144966836,-32.2265625,-55.17578125,-33.203125,Focusing
1746196966.6441875,3.800470987740468,-34.66796875,-25.87890625,-24.90234375,Focusing
1746196966.6480937,-7.05801136928298,-37.109375,21.97265625,-38.0859375,Focusing
1746196966.668125,-8.103936928420381,-39.0625,-16.11328125,-39.55078125,Focusing
1746196966.6720312,-0.9886952314144395,-36.62109375,-5.859375,-34.1796875,Focusing
1746196966.6759374,5.962416637444235,-39.55078125,21.484375,-33.69140625,Focusing
1746196966.6798437,5.266404373777988,-40.0390625,3.41796875,-27.34375,Focusing
1746196966.68375,-2.4783288534873265,-36.1328125,-1.46484375,-15.13671875,Focusing
1746196966.6876562,-9.92383516338684,-38.57421875,6.8359375,-10.7421875,Focusing
1746196966.6915624,-12.009692779337328,-43.45703125,28.80859375,-29.78515625,Focusing
1746196966.6954687,-10.981213877563974,-47.36328125,33.69140625,-36.62109375,Focusing
1746196966.699375,13.330846235567265,-47.8515625,11.71875,-40.0390625,Focusing
1746196966.7032812,-2.3476706304059576,-52.24609375,-23.4375,-33.203125,Focusing
1746196966.7071874,-11.299279305847335,-57.12890625,0.0,-33.203125,Focusing
1746196966.7110937,-11.22799362619216,-50.78125,45.41015625,-52.734375,Focusing
1746196966.710125,-4.836738585868034,-44.43359375,-0.48828125,-49.8046875,Focusing
1746196966.7140312,2.0442129478194033,-46.38671875,-10.25390625,-48.33984375,Focusing
1746196966.7179375,4.420921863556117,-46.38671875,3.90625,-48.828125,Focusing
1746196966.7218437,1.1086324272990566,-40.52734375,-5.859375,-41.50390625,Focusing
1746196966.72575,-5.990486496630069,-36.1328125,-10.25390625,-40.0390625,Focusing
1746196966.7296562,-14.778861685007797,-31.25,-6.8359375,-39.0625,Focusing
1746196966.7335625,-4.622287085910656,-34.66796875,20.99609375,-38.57421875,Focusing
1746196966.7374687,-11.509695251599311,-34.1796875,35.15625,-37.109375,Focusing
1746196966.741375,-8.478778280261182,-31.25,-6.8359375,-20.01953125,Focusing
1746196966.7452812,2.1526540843874358,-29.78515625,-26.85546875,-11.23046875,Focusing
1746196966.7491875,12.184754379019992,-25.87890625,29.296875,-30.2734375,Focusing
1746196966.7530937,13.725459651025531,-41.015625,-20.99609375,-33.69140625,Focusing
1746196966.757125,5.294028578926358,-53.22265625,-60.546875,-29.78515625,Focusing
1746196966.7610312,-7.121184139851934,-54.19921875,-41.9921875,-25.87890625,Focusing
1746196966.7649374,-14.923413396275123,-48.33984375,-23.4375,-23.92578125,Focusing
1746196966.7688437,-13.630514384382138,-37.109375,0.0,-26.85546875,Focusing
1746196966.77275,9.576422623447002,-39.0625,-12.6953125,-20.99609375,Focusing
1746196966.7766562,-2.3822268820335495,-50.29296875,-20.5078125,-25.390625,Focusing
1746196966.7805624,-8.452496404226679,-50.78125,-44.921875,-28.3203125,Focusing
1746196966.7844687,-6.212429902309523,-49.31640625,-35.64453125,-33.69140625,Focusing
1746196966.788375,-0.15044452246482365,-54.6875,-55.17578125,-26.85546875,Focusing
1746196966.7922812,2.6411932450232882,-60.05859375,-37.59765625,-12.6953125,Focusing
1746196966.7961874,-0.5770107257328334,-59.5703125,13.671875,-30.76171875,Focusing
1746196966.8000937,-6.258821977801176,-56.640625,-27.34375,-25.87890625,Focusing
1746196966.800125,-9.543257991581811,-55.6640625,-17.578125,-18.06640625,Focusing
1746196966.8040311,-9.577711170520075,-65.4296875,21.484375,-25.390625,Focusing
1746196966.8079374,0.6628586242451249,-69.82421875,20.5078125,-13.18359375,Focusing
1746196966.8118436,-3.7597246857209967,-67.87109375,-21.97265625,-12.6953125,Focusing
1746196966.81575,-2.6022365525843725,-63.96484375,-42.48046875,-14.16015625,Focusing
1746196966.8196561,3.0380186099750475,-53.22265625,-27.34375,-11.71875,Focusing
1746196966.8235624,8.02887999028772,-46.38671875,-21.97265625,-10.25390625,Focusing
1746196966.8274686,7.01699152939711,-45.8984375,-39.0625,-6.34765625,Focusing
1746196966.831375,-0.6039695876314397,-44.921875,-32.71484375,-10.7421875,Focusing
1746196966.8352811,-9.546182425849139,-52.24609375,-6.34765625,-27.83203125,Focusing
1746196966.8391874,-13.519476636025018,-62.01171875,-28.3203125,-28.80859375,Focusing
1746196966.8430936,-11.346866782535713,-61.03515625,-82.03125,-10.7421875,Focusing
1746196966.845125,10.061447005632786,-57.12890625,-53.22265625,-4.39453125,Focusing
1746196966.8490312,3.7984139129845857,-51.7578125,0.9765625,-14.6484375,Focusing
1746196966.8529375,-0.7872570131123808,-57.6171875,-50.78125,-15.625,Focusing
1746196966.8568437,-2.628066449844738,-65.4296875,-45.41015625,-28.3203125,Focusing
1746196966.86075,-2.496268139520481,-59.5703125,-26.3671875,-34.66796875,Focusing
1746196966.8646562,-2.2458656298298934,-47.8515625,-41.015625,-23.92578125,Focusing
1746196966.8685625,-3.0587613610983624,-41.015625,-21.484375,-19.53125,Focusing
